ID|PSET|ALT_PRONOUNCE|PRONOUN|VERB|GENDER|SYLLABARY|PRONOUNCE|ENGLISH|INTRO NOTE|END NOTE|APP_FILE
1441|||ᏍᏗ²-|Ꮈ¹ᏍᏗ||ᏍᏗᎸᏍᏗ|sdi:lv̀:sdi|For you both to climb it|||sdii2lvv1sdi
1442|||Ꭲ¹Ꮵ²-|Ꮈ³²Ꮢ²³Ꭲ||ᎢᏥᎸᏒᎢ|ì:ji:lv̂:sv̌:ɂi|You all climbed it a while ago|||ii1jii2lvv32svv23-i
1443|||Ꭰ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎠᏂᎭᏗᏔ|à:na:dǐ:tā|They recently drank something|||aa1naa2dii23ta2
1444|||Ꮳ̣²-|ɂᎧ̣²Ꮀ³Ꭲ||ᏣᎧᎰᎢ|jakahó:ɂi|You (1) usually have something alive|||ja2ka2hoo3-i
1445|||Ꭲ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᎢᏂᎭᏗᏔ|ì:na:dǐ:ta|Let you (1) and me drink something|||ii1naa2dii23ta
1446|||Ꭹ̣²Ꮒ²-|Ꮎ̣³Ꭵ²³Ꭲ||ᎩᏂᎾᎥᎢ|gini:náv̌:ɂi|You (1) and I had something flexible a while ago|||gi2nii2na3vv23-i
1447|||Ꭲ¹Ꮧ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᎢᏗᎭᏗᏔ|ì:da:dǐ:ta|Let all of us drink something|||ii1daa2dii23ta
1448||||Ꭲ¹Ꭶ²Ꮅ̣²Ꭲ||ᎢᎦᎵᎢ|ì:ga:liɂi|You one and I, our friend; You two and I, our friend; You all and I, our friend; You all and I, friends; You all, my friends|||ii1gaa2li2-i
1449|||Ꭰ̣²-, Ꭶ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᎠᏔᏕᎬᎦ|atade:gv̀:gā|He was recently thirsty|||a2ta2dee2gvv1ga2
1450|||Ꭰ¹Ꮒ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏓᏂᏔᏕᎬᎦ|dà:ni:tade:gv̀:gā|They were recently thirsty|||daa1nii2ta2dee2gvv1ga2
1451|||Ꭲ¹Ꭹ²-|Ꭰ̣Ꮨ͓²Ꮧ||ᎢᎦᏘᏗ|ì:gatdi|For all of us to say it|||ii1gat2di
1452|||Ꭲ¹Ꮵ²-|Ꮈ¹ᏍᏗ||ᎢᏥᎸᏍᏗ|ì:ji:lv̀:sdi|For you all to climb it|||ii1jii2lvv1sdi
1453|||Ꭴ¹Ꮒ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎤᏂᏍᏗᎬᎢ|ù:nì:sdí:gv̌:ɂi|They ate something rod shaped a while ago|||uu1nii1sdii3gvv23-i
1454|||Ꭹ̣²Ꮒ²-|Ꮑ²Ꭾ³ᏍᏗ||ᎩᏂᏁᎮᏍᏗ|gini:ne:hé:sdi|You (1) and I will be having a liquid|||gi2nii2nee2hee3sdi
1455|||Ꮳ̣²-|ɂᎧ̣²Ꮂ²³Ꭲ||ᏣᎧᎲᎢ|jakahv̌:ɂi|You (1) had something alive a while ago|||ja2ka2hvv23-i
1456|||Ꭲ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎢᏂᎭᏗᏔ|ì:na:dǐ:tā|You (1) and I recently drank something|||ii1naa2dii23ta2
1457|||Ꭲ¹Ꮧ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎢᏗᎭᏗᏔ|ì:da:dǐ:tā|All of us recently drank something|||ii1daa2dii23ta2
1458|||ᏍᏗ²-|Ꮎ̣³Ꭰ||ᏍᏗᎾᎠ|sdi:náɂa|You both have something flexible|||sdii2na3-a
1459||||Ꭲ¹ᏍᎩ²Ꮩ²Ꮣ||ᎢᏍᎩᏙᏓ|ì:sgi:do:da|You one, their and my father|||ii1sgii2doo2da
1460|||Ꭲ¹Ꮒ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏕᏂᏔᏕᎬᎦ|dé:ni:tade:gv̀:gā|You (1) and I were recently thirsty|||dee3nii2ta2dee2gvv1ga2
1461|||Ꭲ¹Ꮧ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏕᏗᏔᏕᎬᎦ|dé:di:tade:gv̀:gā|All of us were recently thirsty|||dee3dii2ta2dee2gvv1ga2
1462|||Ꭹ̣²Ꮒ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎩᏂᏍᏗᎬᎢ|ginì:sdí:gv̌:ɂi|You (1) and I ate something rod shaped a while ago|||gi2nii1sdii3gvv23-i
1463|||Ꮳ̣²-|Ꮎ̣³Ꭳ³Ꭲ||ᏣᎾᎣᎢ|janáó:ɂi|You (1) usually have something flexible|||ja2na3oo3-i
1464|||Ꭰ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏩᏂᎭᏗᏔ|wà:na:dǐ:ta|Let them drink something|||waa1naa2dii23ta
1465|||ᏍᏗ²-|Ꮑ²Ꮀ³Ꭲ||ᏍᏗᏁᎰᎢ|sdi:ne:hó:ɂi|You both usually have a liquid|||sdii2nee2hoo3-i
1466|||Ꭲ¹Ꮵ²-|Ꮎ̣³Ꭰ||ᎢᏥᎾᎠ|ì:ji:náɂa|You all have something flexible|||ii1jii2na3-a
1467||||Ꭲ¹Ꮳ²Ꮅ̣²Ꭲ||ᎢᏣᎵᎢ|ì:ja:liɂi|You two, your friend; You all, your friend; You all, friends|||ii1jaa2li2-i
1468|||Ꭲ¹Ꮒ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏗᏂᏔᏕᎬᎦ|dì:ni:tade:gv̀:ga|Let you (1) and me be thirsty|||dii1nii2ta2dee2gvv1ga
1469|||Ꮵ̣²-, Ꭶ͓-|ɂᏯ̣²Ꭶ*||ᏫᏥᏯᎦ|wijiyaga|Let me eat something flexible|||wi2ji2ya2ga
1470|||Ꭲ¹Ꮧ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏗᏗᏔᏕᎬᎦ|dì:di:tade:gv̀:ga|Let all of us be thirsty|||dii1dii2ta2dee2gvv1ga
1471|||Ꮥ³Ꮵ²-|Ꭰ̣¹Ꮪ²³Ꭹ³²Ꮢ²³Ꭲ||ᏕᏣᏚᎩᏒᎢ|dé:jàtǔ:gî:sv̌:ɂi|You all drank alcoholic drinks a while ago|||dee3ja1tuu23gii32svv23-i
1472|||Ꮥ²ᏍᏗ²-|Ꭰ̣¹Ꮪ²³Ꭹ³²Ꮢ²³Ꭲ||ᏕᏍᏓᏚᎩᏒᎢ|de:sdàtǔ:gî:sv̌:ɂi|You both drank alcoholic drinks a while ago|||dee2sda1tuu23gii32svv23-i
1473|||Ꮳ̣²-|Ꮎ̣³Ꭵ²³Ꭲ||ᏣᎾᎥᎢ|janáv̌:ɂi|You (1) had something flexible a while ago|||ja2na3vv23-i
1474|||Ꭳ¹Ꭹ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎣᎩᎾᎣᎢ|ò:gi:náó:ɂi|They and I usually have something flexible|||oo1gii2na3oo3-i
1475|||Ꭳ¹Ꭹ̣²Ꮒ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎣᎩᏂᎾᎣᎢ|ò:gini:náó:ɂi|He and I usually have something flexible|||oo1gi2nii2na3oo3-i
1476|||Ꭲ¹Ꮵ²-|Ꮑ²Ꮀ³Ꭲ||ᎢᏥᏁᎰᎢ|ì:ji:ne:hó:ɂi|You all usually have a liquid|||ii1jii2nee2hoo3-i
1477|||ᏍᎩ̣²Ꮒ²-|Ꭰ¹Ꭶ¹Ꮩ²³ᏍᏔ̣³Ꮕ²³Ꭲ*||ᏍᎩᎾᎦᏙᏍᏔᏅᎢ|sginà:gà:tǒ:stánv̌:ɂi|You (1) or both looked at us both a while ago|||sgi2naa1gaa1too23sta3nvv23-i
1478|||Ꭴ¹Ꮒ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᎤᏃᎵᏨᎢ|ù:nohljv̌:ɂi|They understood it a while ago; They recognized him a while ago|||uu1nohl2jvv23-i
1479|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|ᎪᏩ͓²Ꮫ³Ꮧ||ᎤᎪᏩᏛᏗ|ù:gowhtv́hdi|For him to see him; For him to see it|||uu1gowh2tvh3di
1480||||Ꭳ²Ꭹ̣²Ꮒ²Ꮵ||ᎣᎩᏂᏥ|o:gini:ji|His and my mother|||oo2gi2nii2ji
1481|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ᏺ³Ꮟ̣²Ꭽ||ᎠᎩᏲᏏᎭ|à:giyó:siha|I am hungry|||aa1gi2yoo3si2ha
1482|||Ꭿ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᎯᏔᏕᎬᎦ|hitade:gv̀:ga|Let you (1) be thirsty|||hi2ta2dee2gvv1ga
1483|||Ꮥ³Ꮵ²-|Ꭰ̣¹Ꮪ²³Ꭹ̣³Ꭰ||ᏕᏣᏚᎩᎠ|dé:jàtǔ:gía|You all are drinking alcoholic drinks|||dee3ja1tuu23gi3a
1484|||Ꮳ̣²-|Ꮑ²Ꭾ³ᏍᏗ||ᏣᏁᎮᏍᏗ|jane:hé:sdi|You (1) will be having a liquid|||ja2nee2hee3sdi
1485||||Ꭳ¹Ꭶ²Ꮅ̣²Ꭲ||ᎣᎦᎵᎢ|ò:ga:liɂi|He and I, our friend; They and I, our friend; They and I, friends; They, my friends|||oo1gaa2li2-i
1486|||Ꭴ¹Ꮒ²-|Ᏺ³Ꮟ̣²Ꭽ||ᏚᏂᏲᏏᎭ|dù:ni:yó:siha|They are hungry|||duu1nii2yoo3si2ha
1487|||Ꭿ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᎯᏔᏕᎬᎦ|hitade:gv̀:gā|You (1) were recently thirsty|||hi2ta2dee2gvv1ga2
1488|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|ᏍᏗ²³Ꭹ³²ᏍᏗ||ᎤᏍᏗᎩᏍᏗ|ù:sdǐ:gî:sdi|For him to eat something rod shaped|||uu1sdii23gii32sdi
1489|||Ꭲ¹Ꭹ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎢᎩᎾᎣᎢ|ì:gi:náó:ɂi|All of us usually have something flexible|||ii1gii2na3oo3-i
1490|||ᏍᏗ²-|ᏍᏗ²³Ꭶ||ᏍᏗᏍᏗᎦ|sdi:sdǐ:ga|Let you both eat something rod shaped|||sdii2sdii23ga
1491|||Ꭹ̣²Ꮒ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᎩᏃᎵᏨᎢ|ginohljv̌:ɂi|You (1) and I understood it a while ago; He recognized you (1) and me a while ago|||gi2nohl2jvv23-i
1492||||Ꭴ¹Ꮎ²Ꮅ̣²Ꭲ||ᎤᎾᎵᎢ|ù:na:liɂi|His friend; Their friend; They, friends|||uu1naa2li2-i
1493|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꮤ̣²Ꮥ²³Ꭺ³²Ꮧ||ᎤᏔᏕᎪᏗ|ù:tadě:gô:di|For him to be thirsty|||uu1ta2dee23goo32di
1494|||Ꮵ̣²-, Ꭶ͓-|Ꭰ̣²Ꮧ²³ᏍᎪ³Ꭲ*||ᏥᎠᏗᏍᎪᎢ|jigà:tahó:ɂi|I usually know how|||ji2gaa1ta2hoo3-i
1495|||Ꭰ̣²-, Ꭶ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏩᏔᏕᎬᎦ|watade:gv̀:ga|Let him be thirsty|||wa2ta2dee2gvv1ga
1496|||Ꭹ̣²Ꮒ²-|Ᏺ¹Ꮟ²³Ꮜ²||ᏕᎩᏂᏲᏏᏌ|de:gini:yò:sǐ:sā|You (1) and I were recently hungry|||dee2gi2nii2yoo1sii23sa2
1497|||Ꭳ¹Ꭹ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎣᎩᏍᏗᎬᎢ|ò:gì:sdí:gv̌:ɂi|They and I ate something rod shaped a while ago|||oo1gii1sdii3gvv23-i
1498|||Ꭳ¹Ꭹ̣²Ꮒ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎣᎩᏂᏍᏗᎬᎢ|ò:ginì:sdí:gv̌:ɂi|He and I ate something rod shaped a while ago|||oo1gi2nii1sdii3gvv23-i
1499|||Ꭲ¹Ꭹ²-|Ꮎ̣³Ꭵ²³Ꭲ||ᎢᎩᎾᎥᎢ|ì:gi:náv̌:ɂi|All of us had something flexible a while ago|||ii1gii2na3vv23-i
1500|||ᏍᏗ²-|ᏍᏗ²³Ꭶ²||ᏍᏗᏍᏗᎦ|sdi:sdǐ:gā|You both recently ate something rod shaped|||sdii2sdii23ga2
1501|||Ꭲ¹Ꮵ²-|ᏍᏗ²³Ꭶ||ᎢᏥᏍᏗᎦ|ì:ji:sdǐ:ga|Let you all eat something rod shaped|||ii1jii2sdii23ga
1502|||Ꭰ¹Ꮒ²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎠᏂᎪᏩᏘᎭ|à:ni:gowhtíha|They are seeing him; They are seeing it|||aa1nii2gowh2ti3ha
1503||||Ꭵ¹ᏍᎩ̣²Ꮎ||ᎥᏍᎩᎾ|v̀:sgina|That, Those; They, Them; He, Him|||vv1sgi2na
1504|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꮤ̣²Ꮥ²Ꭹ³Ꭰ||ᎤᏔᏕᎩᎠ|ù:tade:gí:ɂa|He is thirsty|||uu1ta2dee2gii3-a
1505|||Ꭳ¹Ꮵ²-|Ꭰ̣²Ꮧ²³ᏍᎪ³Ꭲ||ᎣᏣᏗᏍᎪᎢ|ò:jadǐ:sgó:ɂi|They and I are often saying|||oo1ja2dii23sgoo3-i
1506|||Ꭳ¹ᏍᏗ²-|Ꭰ̣²Ꮧ²³ᏍᎪ³Ꭲ||ᎣᏍᏓᏗᏍᎪᎢ|ò:sdadǐ:sgó:ɂi|He and I are often saying|||oo1sda2dii23sgoo3-i
1507|||Ꭹ̣²Ꮒ²-|ᏁᏗ||ᏗᎩᏂᏁᏗ|digini:nehdi|For you (1) and me to have a liquid|||di2gi2nii2neh2di
1508|||Ꭿ̣²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᎯᏍᏗᎩᎠ|hìsdǐ:gíɂa|You (1) are eating something rod shaped|||hi1sdii23gi3-a
1509|||Ꭲ¹Ꮵ²-|ᏍᏗ²³Ꭶ²||ᎢᏥᏍᏗᎦ|ì:ji:sdǐ:gā|You all recently ate something rod shaped|||ii1jii2sdii23ga2
1510|||Ꮵ̣²-, Ꭶ͓-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᏥᎪᏩᏘᎭ|jigowhtíha|I am seeing it|||ji2gowh2ti3ha
1511||||Ꭶ̣²Ꮵ²Ꮩ²Ꮣ||ᎦᏥᏙᏓ|gaji:do:da|I, their father|||ga2jii2doo2da
1512|||Ꭲ¹Ꭹ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎢᎩᏍᏗᎬᎢ|ì:gì:sdí:gv̌:ɂi|All of us ate something rod shaped a while ago|||ii1gii1sdii3gvv23-i
1513|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ꮎ̣³Ꭳ³Ꭲ||ᎠᎩᎾᎣᎢ|à:gináó:ɂi|I usually have something flexible|||aa1gi2na3oo3-i
1514|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|ɂ³Ꮪ²Ꮕ²³Ꭲ||ꭴꮹᏚᏅᎢ|ù:wá:du:hnv̌:ɂi|He baked something a while ago|||uu1waa3duu2hnvv23-i
1515|||Ꭿ̣²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎯᎪᏩᏘᎭ|higowhtíha|You (1) are seeing it|||hi2gowh2ti3ha
1516|||Ꭲ¹Ꮒ²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎢᏂᎪᏩᏘᎭ|ì:ni:gowhtíha|You (1) and I are seeing it|||ii1nii2gowh2ti3ha
1517|||Ꭲ¹Ꮧ²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎢᏗᎪᏩᏘᎭ|ì:di:gowhtíha|All of us are seeing it|||ii1dii2gowh2ti3ha
1518||||Ꭹ̣²Ꮒ²Ꮩ²Ꮣ||ᎩᏂᏙᏓ|gini:do:da|Your one's and my father|||gi2nii2doo2da
1519|||Ꭰ̣²-, Ꭶ̣²-|¹ᏍᏗ²³Ꭹ³²ᏍᎪ³Ꭲ||ᎠᏍᏗᎩᏍᎪᎢ|àsdǐ:gî:sgó:ɂi|He usually is eating something rod shaped|||a1sdii23gii32sgoo3-i
1520|||Ꭿ̣²-|ɂ³Ꮪ²Ꮂ̣²ᏍᎪ³Ꭲ||ᎯᏚᎲᏍᎪᎢ|hídu:hvsgó:ɂi|You (1) are usually baking something|||hi3duu2hv2sgoo3-i
1521|||Ꮥ³Ꮵ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏕᏥᏍᏗᎩᎠ|dé:jì:sdǐ:gíɂa|You all are eating rod shaped things|||dee3jii1sdii23gi3-a
1522|||Ꮳ̣²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᏣᏍᏗᎬᎢ|jàsdí:gv̌:ɂi|You (1) ate something rod shaped a while ago|||ja1sdii3gvv23-i
1523|||Ꭳ¹Ꭹ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᎣᎪᎵᏨᎢ|ò:gohljv̌:ɂi|They and I understood it a while ago; He recognized them and me a while ago; They and I were recognized a while ago|||oo1gohl2jvv23-i
1524||||ᏍᎩ̣²Ꮒ²Ꮵ||ᏍᎩᏂᏥ|sgini:ji|You one, his and my mother|||sgi2nii2ji
1525|||Ꭳ¹Ꭹ²-|Ꭰ̣²Ꮕ͓Ꮤ||ᏙᎦᏅᏔ|dò:ganhta|They and I know something; They and I know things|||doo1ga2nhta
1526|||Ꮵ̣²-, Ꭶ͓-|¹ᏍᏗ²³Ꭹ³²ᏍᎪ³Ꭲ||ᏥᏍᏗᎩᏍᎪᎢ|jìsdǐ:gî:sgó:ɂi|I am usually eating something rod shaped|||ji1sdii23gii32sgoo3-i
1527|||Ꮥ³Ꮵ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏕᏥᎭᏗᏔ|dé:ja:dǐ:tā|You all recently drank drinks|||dee3jaa2dii23ta2
1528|||Ꮥ²ᏍᏗ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏕᏍᏗᎭᏗᏔ|de:sda:dǐ:tā|You both recently drank drinks|||dee2sdaa2dii23ta2
1529||||ᏍᎩ̣²Ꮩ²Ꮣ||ᏍᎩᏙᏓ|sgido:da|You one, my father|||sgi2doo2da
1530|||Ꭳ¹Ꭹ²-|Ᏺ³Ꮟ̣²Ꭽ||ᏙᎩᏲᏏᎭ|dò:gi:yó:siha|They and I are hungry|||doo1gii2yoo3si2ha
1531|||Ꭳ¹Ꭹ̣²Ꮒ²-|Ᏺ³Ꮟ̣²Ꭽ||ᏙᎩᏂᏲᏏᎭ|dò:gini:yó:siha|He and I are hungry|||doo1gi2nii2yoo3si2ha
1532|||Ꮥ³Ꮵ²-|Ꭴ¹Ꮧ²Ꮤ̣²Ꮂ²³Ꭲ||ᏕᏧᏗᏔᎲᎢ|dé:jù:di:tahv̌:ɂi|You all drank drinks a while ago|||dee3juu1dii2ta2hvv23-i
1533|||Ꮥ²ᏍᏗ²-|Ꭴ¹Ꮧ²Ꮤ̣²Ꮂ²³Ꭲ||ᏕᏍᏚᏗᏔᎲᎢ|de:sdù:di:tahv̌:ɂi|You both drank drinks a while ago|||dee2sduu1dii2ta2hvv23-i
1534|||Ꭿ̣²-|¹ᏍᏗ²³Ꭹ³²ᏍᎪ³Ꭲ||ᎯᏍᏗᎩᏍᎪᎢ|hìsdǐ:gî:sgó:ɂi|You (1) usually are eating something rod shaped|||hi1sdii23gii32sgoo3-i
1535|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎠᎩᏍᏗᎬᎢ|à:gìsdí:gv̌:ɂi|I ate something rod shaped a while ago|||aa1gi1sdii3gvv23-i
1536|||Ꭲ¹Ꭹ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᎢᎪᎵᏨᎢ|ì:gohljv̌:ɂi|All of us understood it a while ago; He recognized all of us a while ago|||ii1gohl2jvv23-i
1537||||ᏍᏓ²Ꮅ̣²Ꭲ||ᏍᏓᎵᎢ|sda:liɂi|You one, your friend; You two, friends|||sdaa2li2-i
1538|||Ꭰ¹Ꮒ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏫᏗᏂᏔᏕᎬᎦ|widìni:tade:gv̀:ga|Let them be thirsty|||wi2di1nii2ta2dee2gvv1ga
1539|||Ꮳ̣²-|Ꭴ²Ꮧ²Ꮤ̣²ᏍᏗ||ᏧᏗᏔᏍᏗ|ja:di:tasdi|For you (1) to drink something|||jaa2dii2ta2sdi
1540|||Ꮵ̣²-, Ꭶ͓-|Ꭽ̣²Ꮧ²³Ꮤ||ᏫᎦᎭᏗᏔ|wiga:dǐ:ta|Let me drink something|||wi2gaa2dii23ta
1541|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᎤᏬᎵᏨᎢ|ù:wohljv̌:ɂi|He understood it a while ago; He recognized him a while ago|||uu1wohl2jvv23-i
1542|||Ꭳ¹Ꮵ²-|ᎪᏩ͓²Ꮫ³Ꮧ||ᎣᏥᎪᏩᏛᏗ|ò:ji:gowhtv́hdi|For them and me to see him|||oo1jii2gowh2tvh3di
1543|||Ꭴ¹Ꮒ²-|ᎪᏩ͓²Ꮫ³Ꮧ||ᎤᏂᎪᏩᏛᏗ|ù:ni:gowhtv́hdi|For them to see him; For them to see it|||uu1nii2gowh2tvh3di
1544|||Ꭳ¹ᏍᏗ²-|ᎪᏩ͓²Ꮫ³Ꮧ||ᎣᏍᏗᎪᏩᏛᏗ|ò:sdi:gowhtv́hdi|For him and me to see him|||oo1sdii2gowh2tvh3di
1545||||Ꮶ¹Ꭶ²Ꮅ̣²Ꭲ||ᏦᎦᎵᎢ|jò:ga:liɂi|They and I, our friends|||joo1gaa2li2-i
1546|||Ꮵ̣²-, Ꭶ͓-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏫᏥᏔᏕᎬᎦ|wijitade:gv̀:ga|Let me be thirsty|||wi2ji2ta2dee2gvv1ga
1547|||Ꭲ¹Ꭹ²-|Ᏺ³Ꮟ̣²Ꭽ||ᏕᎩᏲᏏᎭ|dé:gi:yó:siha|All of us are hungry|||dee3gii2yoo3si2ha
1548|||Ꮳ̣²-|Ꭴ¹Ꮧ²Ꮤ̣²Ꮂ²³Ꭲ||ᏧᏗᏔᎲᎢ|jù:di:tahv̌:ɂi|You (1) drank something a while ago|||juu1dii2ta2hvv23-i
1549||||Ꮷ¹Ꮎ²Ꮅ̣²Ꭲ||ᏧᎾᎵᎢ|jù:na:liɂi|Their friends|||juu1naa2li2-i
1550|||Ꭴ¹Ꮒ²-|ᏍᏗ²³Ꭹ³²ᏍᏗ||ᎤᏂᏍᏗᎩᏍᏗ|ù:ni:sdǐ:gî:sdi|For them to eat something rod shaped|||uu1nii2sdii23gii32sdi
1551|||Ꭳ¹ᏍᏗ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᎣᏍᏗᏍᏗᎩᎠ|ò:sdì:sdǐ:gíɂa|He and I are eating something rod shaped|||oo1sdii1sdii23gi3-a
1552|||ᏍᏗ²-|Ꭳ²Ꮅ³ᏍᏗ||ᏍᏙᎵᏍᏗ|sdo:hlísdi|For you both to understand it; For him to recognize you both|||sdoo2hli3sdi
1553|||Ꭰ̣²-, Ꭶ̣²-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᎠᎪᏩᏘᏍᎪᎢ|agowhtǐ:sgóɂi|He is often seeing him; He is often seeing it|||a2gowh2tii23sgo3-i
1554|||Ꭿ̣²-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᎯᎪᏩᏘᏍᎪᎢ|higowhtǐ:sgóɂi|You (1) are often seeing it|||hi2gowh2tii23sgo3-i
1555|||Ꮵ̣²-, Ꭶ͓-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏥᎪᏩᏘᏍᎪᎢ|jigowhtǐ:sgóɂi|I am often seeing it|||ji2gowh2tii23sgo3-i
1556||||Ꭰ̣²Ꭹ̣²Ꮩ²Ꮣ||ᎠᎩᏙᏓ|agido:da|xHe, my father|||a2gi2doo2da
1557|||Ꭳ¹Ꮵ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎣᏥᎭᏗᏔ|ò:ja:dǐ:tā|They and I recently drank something|||oo1jaa2dii23ta2
1558|||Ꭳ¹ᏍᏗ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎣᏍᏗᎭᏗᏔ|ò:sda:dǐ:tā|He and I recently drank something|||oo1sdaa2dii23ta2
1559|||Ꭲ¹Ꮵ²-|Ꭳ²Ꮅ³ᏍᏗ||ᎢᏦᎵᏍᏗ|ì:jo:hlísdi|For you all to understand it; For him to recognize you all|||ii1joo2hli3sdi
1560|||Ꭹ̣²Ꮒ²-|ᎪᏩ͓²Ꮫ³Ꮧ||ᎩᏂᎪᏩᏛᏗ|gini:gowhtv́hdi|For him to see you (1) and me; For you (1) and me to see it|||gi2nii2gowh2tvh3di
1561||||Ꭳ²Ꭹ̣²Ꮒ²Ꮩ²Ꮣ||ᎣᎩᏂᏙᏓ|o:gini:do:da|His and my father|||oo2gi2nii2doo2da
1562|||Ꭳ¹Ꮵ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏙᏥᏔᏕᎬᎦ|dò:ji:tade:gv̀:gā|They and I were recently thirsty|||doo1jii2ta2dee2gvv1ga2
1563|||Ꭳ¹ᏍᏗ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏙᏍᏗᏔᏕᎬᎦ|dò:sdi:tade:gv̀:gā|He and I were recently thirsty|||doo1sdii2ta2dee2gvv1ga2
1564|||Ꭴ¹Ꮒ²-|Ꭴ²Ꮧ²Ꮤ̣²ᏍᏗ||ᎤᏄᏗᏔᏍᏗ|ù:na:di:tasdi|For them to drink something|||uu1naa2dii2ta2sdi
1565||||Ꭹ̣²Ꮎ²Ꮅ̣²Ꭲ||ᎩᎾᎵᎢ|gina:liɂi|You one and I, friends; You one, my friend|||gi2naa2li2-i
1566|||Ꭴ¹Ꮒ²-|Ꭴ¹Ꮧ²Ꮤ̣²Ꮂ²³Ꭲ||ᎤᏄᏗᏔᎲᎢ|ù:nù:di:tahv̌:ɂi|They drank something a while ago|||uu1nuu1dii2ta2hvv23-i
1567|||Ꮳ̣²-|ɂᎧ̣²Ꭾ³ᏍᏗ||ᏣᎧᎮᏍᏗ|jakahé:sdi|You (1) will be having something alive|||ja2ka2hee3sdi
1568|||Ꭹ̣²Ꮒ²-|ᏍᏗ²³Ꭹ³²ᏍᏗ||ᎩᏂᏍᏗᎩᏍᏗ|gini:sdǐ:gî:sdi|For you (1) and me to eat something rod shaped|||gi2nii2sdii23gii32sdi
1569||||ᏍᎩ̣²Ꮒ²Ꮩ²Ꮣ||ᏍᎩᏂᏙᏓ|sgini:do:da|You one, his and my father|||sgi2nii2doo2da
